id,timeStamp ,type,package
28366,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
56541,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
66625,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
88226,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
99768,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
7788,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
87741,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
13829,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
18782,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
97727,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
24187,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
6177,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
5239,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
20511,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
4491,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
4383,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
37738,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
93851,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
57327,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
33877,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
5521,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
81552,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
73064,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
81325,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
42678,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
7347,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
54437,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
51328,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
62558,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
87062,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
81047,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
52181,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
86409,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
17167,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
74075,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
97520,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
92744,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
8207,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
24956,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
40905,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
57040,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
42406,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
62929,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
79745,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
51722,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
87936,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
30557,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
26442,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
57527,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
31654,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
55702,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
68395,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
76299,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
1939,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
77109,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
22808,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
91377,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
63389,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
69701,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
76220,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
62414,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
66381,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
24057,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
80618,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
57821,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
10963,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
75980,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
12150,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
90655,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
22721,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
18414,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
43647,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
88110,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
74802,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
53834,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
38994,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
94813,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
29464,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
39923,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
83292,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
38375,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
32970,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
14856,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
31026,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
36466,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
58195,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
66810,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
35961,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
38713,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
43901,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
5922,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
55767,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
35302,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
4553,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
14812,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
59110,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
58522,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
42464,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
45161,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
68434,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
6015,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
5624,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
16022,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
51401,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
32034,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
60122,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
99975,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
66838,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
88761,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
28694,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
58888,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
25512,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
42074,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
62843,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
47102,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
72040,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
39023,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
54852,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
65660,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
24435,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
94297,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
86276,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
56141,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
27803,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
11342,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
63514,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 50.0},{'fundCode': 'BBB', 'percent': 50.0},]}"
50199,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 25.0},{'fundCode': 'BBB', 'percent': 25.0},{'fundCode': 'CCC', 'percent': 25.0},{'fundCode': 'DDD', 'percent': 25.0},]}"
72440,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 20.0},{'fundCode': 'BBB', 'percent': 20.0},{'fundCode': 'CCC', 'percent': 20.0},{'fundCode': 'DDD', 'percent': 20.0},{'fundCode': 'EEE', 'percent': 20.0},]}"
65498,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
19818,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
28755,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 33.333333333333336},{'fundCode': 'BBB', 'percent': 33.333333333333336},{'fundCode': 'CCC', 'percent': 33.333333333333336},]}"
88250,2024-02-16 22:05:30,ALLOCATION,"{ allocation: [{'fundCode': 'AAA', 'percent': 100.0},]}"
